title,content,word_count,topic
एडम रीस,अमेरिकी भौतिकी वैज्ञानिक जिन्हें वर्ष २०११ में नोबेल पुरस्कार से सम्मानित किया गया।,13,भौतिकी
भौतिक गुण,"किसी भौतिक प्रणाली के किसी भी मापने योग्य गुण को भौतिक गुण कहते हैं जो उस प्रणाली की बहुतिक अवस्था का सूचक है।  
भौतिक गुण :- भौतिक वस्तुओं यानीजो दिखते है , उनकी जो मापी जा सके वैसे गुणों की  अध्याय की जाती हैं 
इसके विपरीत वे गुण जो यह बताते हैं कि कोई वस्तु किसी रासायनिक अभिक्रिया में कैसा व्यवहार करती है, वह रासायनिक गुण कहलाती है।",68,भौतिकी
आटो स्टर्न,ऑटो स्टर्न (Otto Stern ; सन् १८८८ - १९६९) जर्मन भौतिकीविद् थे जिन्हें भौतिकी का नोबेल पुरस्कार प्रदान किया गया था।,21,भौतिकी
भौतिक ब्रह्मांडिकी,"भौतिक ब्रह्मांड विज्ञान (physical cosmology) वह विज्ञान है जो ब्रह्मांड की संरचना, विकास और उसके अस्तित्व के भौतिक पहलुओं का अध्ययन करता है। यह ब्रह्मांड की बड़े पैमाने पर होने वाली घटनाओं को समझने के लिए भौतिकी के सिद्धांतों और गणना विधियों का उपयोग करता है। भौतिक ब्रह्मांड विज्ञान का मुख्य उद्देश्य ब्रह्मांड की उत्पत्ति, उसका वर्तमान और भविष्य की भविष्यवाणी करना है। भौतिक ब्रह्मांड विज्ञान, ब्रह्मांड की संरचना, विकास, और उसे बनाने वाले भौतिकी का अध्ययन है। इसमें भौतिकी, खगोल विज्ञान, और खगोल भौतिकी से जुड़े विषय शामिल हैं। भौतिक ब्रह्मांड विज्ञान में, ब्रह्मांड से जुड़े मॉडल बनाने और शोध करने के लिए सिद्धांतों और प्रयोगों का इस्तेमाल किया जाता है। इन मॉडलों को कभी-कभी ब्रह्मांड विज्ञान भी कहा जाता है।",122,भौतिकी
ए जे लेगेट,ए जे लेगेट 1938 में जन्मे एक भौतिक विज्ञानी है।,10,भौतिकी
विमीय विश्लेषण,"अभियान्त्रिकी और भौतिकी में, विमीय विश्लेषण विभिन्न भौतिक राशियों के मध्य उनके मूल मात्रकों (दैर्घ्य, द्रव्यमान, समय, वैद्युतिक धारा, ऊष्मगतिक ताप, पदार्थ की मात्रा तथा दीप्त तैव्र्य) और मापन के मात्रक की पहचान करके उनके मध्य सम्बन्धों का विश्लेषण और गणना या तुलना के रूप में इन विमाओं का सन्धान है। सभी मात्रकों में साधारणतः दशमलव होने के कारण, एक विमीय मात्रक से दूसरी में मात्रकों का रूपान्तरण प्रायः मीटरी या एसआई के भीतर दूसरों की तुलना में सहज होता है।
समतुलनीय भौतिक राशियाँ एक ही प्रकार की होती हैं और उनका एक ही विमा होता है, और उनकी सीधे एक दूसरे से तुलना की जा सकती है, भले ही वे मापन की विभिन्न मात्रकों में व्यक्त की गई हों, उदाहरणार्थ गज़ और मीटर, पाउण्ड (द्रव्यमान) और किलोग्राम, सेकण्ड और वर्ष।
अतुलनीय भौतिक राशियाँ विभिन्न प्रकार की होती हैं और उनके विभिन्न विमा होते हैं, और उनकी एक-दूसरे से सीधे तुलना नहीं की जा सकती, चाहे वे किसी भी मात्रक में व्यक्त की गई हों, उदाहरणार्थ मीटर और किलोग्राम, सेकण्ड और किलोग्राम, मीटर और सेकण्ड।
किसी भी भौतिक रूप से सार्थक समीकरण, या असमिका के बाएँ और दाएँ पक्ष में समान विमा होने चाहिए, इस गुण को विमीय समांगता सिद्धान्त के रूप में जाना जाता है। विमीय समांगता की जाँच विमीय विश्लेषण का एक सामान्य अनुप्रयोग है, जो अवकलज समीकरणों और संगणनाओं पर एक सम्भाव्यता जाँच के रूप में कार्य करता है। यह व्युत्पन्न समीकरणों में एक मार्गदर्शक और बाधा के रूप में भी कार्य करता है जो अधिक कठोर व्युत्पत्ति के अभाव में एक भौतिक प्रणाली का वर्णन कर सकता है।",262,भौतिकी
सॉल पर्लमटर,अमेरिकी भौतिकी वैज्ञानिक जिन्हें वर्ष २०११ में नोबेल पुरस्कार से सम्मानित किया गया।,13,भौतिकी
कण भौतिकी के त्वरकों की सूची,नीचे उन कण त्वरकों की सूची दी गयी है जो कण भौतिकी के प्रयोगों में प्रयुक्त होते हैं। कुछ आरम्भिक त्वरकों को भी इसमें शामिल किया गया है जो नाभिकीय भौतिकी में अनुसंधान के लिये प्रयुक्त हुए थे क्योंकि तब तक नाभिकीय भौतिकी और कण भौतिकी अलग-अलग नहीं थे।,49,भौतिकी
बल (भौतिकी),"भौतिकी में, बल एक सदिश राशि है जिससे किसी पिण्ड का वेग बदल सकता है। न्यूटन के गति के द्वितीय नियम के अनुसार, बल संवेग परिवर्तन की दर के अनुपाती है।
बल से त्रिविम पिण्ड का विरूपण या घूर्णन भी हो सकता है, या दाब में बदलाव हो सकता है। जब बल से कोणीय वेग में बदलाव होता है, उसे बल आघूर्ण कहा जाता है।
प्राचीन काल से लोग बल का अध्ययन कर रहे हैं। [ अनिशा]] और रुकसार की कुछ धारणाएँ थीं जो न्यूटन ने सत्रहवी सदी में ग़लत साबित की। बीसवी सदी में अल्बर्ट आइंस्टीन ने उनके सापेक्षता सिद्धांत द्वारा बल की आधुनिक अवधारणा दी।
प्रकृति में चार मूल बल ज्ञात हैं: गुरुत्वाकर्षण बल, विद्युत चुम्बकीय बल, प्रबल नाभकीय बल और दुर्बल नाभकीय बल।
बल की गणितीय परिभाषा है:

  
    
      
        
          
            
              F
              →
            
          
        
        =
        
          d
        
        
          
            
              p
              →
            
          
        
        
          /
        
        
          d
        
        t
      
    
    {\displaystyle {\vec {F}}=\mathrm {d} {\vec {p}}/\mathrm {d} t}
  
,
जहाँ 
  
    
      
        
          
            
              F
              →
            
          
        
      
    
    {\displaystyle {\vec {F}}}
  
 बल, 
  
    
      
        
          
            
              p
              →
            
          
        
      
    
    {\displaystyle {\vec {p}}}
  
 संवेग और 
  
    
      
        t
      
    
    {\displaystyle t}
  
 समय हैं। एक ज़्यादा सरल परिभाषा है:

  
    
      
        
          
            
              F
              →
            
          
        
        =
        m
        
          
            
              a
              →
            
          
        
        ,
      
    
    {\displaystyle {\vec {F}}=m{\vec {a}},}
  

जहाँ 
  
    
      
        m
      
    
    {\displaystyle m}
  
 द्रव्यमान है और 
  
    
      
        
          
            
              a
              →
            
          
        
      
    
    {\displaystyle {\vec {a}}}
  
 त्वरण है।",198,भौतिकी
अन्तर्राष्ट्रीय भौतिकी ओलंपियाड,अंतर्राष्ट्रीय भौतिकी ओलंपियाड  हाई स्कूल के छात्रों के लिए एक वार्षिक भौतिकी प्रतियोगिता है। यह अंतर्राष्ट्रीय विज्ञान ओलंपियाडों में से एक है । पहला आईपीएचओ 1967 में पोलैंड के  वारसॉ नगर में आयोजित किया गया था।,36,भौतिकी
रेमन्ड डेविस जुनियर,"रेमंड डेविस जूनियर (Raymond Davis Jr; अक्टूबर 14, 1914 – मई 31, 2006) अमेरिकी रसायन विज्ञानी और भौतिक विज्ञानी थे। उन्हें 1960 से 1980 के दशक में किये गये होमस्टेक प्रयोग के लिए जाना जाता है। यह पहला प्रयोग था जिसमें सूर्य से उत्सर्जित न्यूट्रिनों को संसूचित किया गया। इसके लिए डेविस जूनियर ने वर्ष 2002 का भौतिकी का नोबेल पुरस्कार कोशिबा और गियाकोनी के साथ साझा किया।",68,भौतिकी
परमाणु क्रमांक,"रसायन विज्ञान एवं भौतिकी में सभी तत्वों का विभिन्न परमाणु क्रमांक है जो एक तत्व को दूसरे तत्व से अलग करता है। किसी तत्व का परमाणु क्रमांक उसके तत्व के नाभिक में स्थित प्रोटॉनों की संख्या के बराबर होता है। इसे Z प्रतीक से प्रदर्शित किया जाता है और प्रत्येक तत्व को उसके विशेष चिन्ह से प्रदर्शित किया जाता है।  किसी आवेशरहित परमाणु पर इलेक्ट्रॉनों की संख्या भी परमाणु क्रमांक के बराबर होती है। रासायनिक तत्वों को उनके बढते हुए परमाणु क्रमांक के क्रम में विशेष रीति से सजाने से आवर्त सारणी का निर्माण होता है जिससे अनेक रासायनिक एवं भौतिक गुण स्वयं स्पष्ट हो जाते हैं।
परमाणु क्रमांक के लिए इस्तेमाल किया जानें वाला पारंपरिक प्रतीक Z जर्मन शब्द Zahl यानि 'संख्या' से आता है। रसायन शास्त्र और भौतिकी के आधुनिक समेकन से पहले Z का प्रयोग केवल आवर्त सारणी में किसी तत्व की जगह दिखाने के लिए किया जाता था, जिनका क्रम अधिकांश समय उनके परमाणु भार के क्रम के अनुरूप था। ये केवल १९१५ के बाद ही हुआ, जब यह सुझाव और प्रमाण दिया गया कि Z संख्या किसी परमाणु का आवेश और उसका भौतिक गुण है, कि Atomzahl (और इसके अंग्रेजी समकक्ष atomic number) का उपयोग इस संदर्भ में सामान्य रूप से किया जाने लगा।",209,भौतिकी
विलियम लारेन्स ब्राग,"सर विलियम लॉरेंस ब्रैग (  1890 - 1971) आस्ट्रेलिया  के प्रसिद्ध भौतिकविज्ञानी थे जिन्हें १९१५ में नोबेल पुरस्कार से सम्मानित किया गया। वे प्रसिद्ध वैज्ञानिक विलियम हेनरी ब्रैग के पुत्र थे। ये दूसरे सबसे कम आयु के नोबेल पुरुस्कार विजेता है। इन्होने 25 वर्ष की उम्र मैं नोबेल पुरस्कार जीता था।
इनका जन्म 31 मार्च 1890 को आस्ट्रेलिया के ऐडिलेड में हुआ था। प्रारंभिक शिक्षा इसी नगर में पाने के पश्चात् सन् 1916 में आप केंब्रिज के ट्रिनिटी कॉलेज के फैलो हो गए।
अपने पिता के साथ एक्स-रे-स्पेक्ट्रोमीटर की सहायता से आपने अनेक प्रकार के क्रिस्टलों की रचना की खोज की। इस कार्य के लिए इन्हें और इनके पिता को संयुक्त रूप से भौतिकी का नोबेल पुरस्कार तथा बारनर्ड स्वर्णपदक मिले। सन् 1919 से 1937 तक आप विक्टोरिया विश्वविद्यालय ((मैंचेस्टर)) में भौतिकी के लैंगवर्दी प्रोफेसर तथा सन् 1937-38 में नैशनल फिजिकल लेबोरेटरी के निदेशक थे तथा सन् 1938 में कैंब्रिज विश्वविद्यालय में प्रायोगिक भौतिकी के कैवेंडिश प्रोफेसर नियुक्त हुए।
क्रिस्टल संरचना पर आपने कई एक महत्व के निबंध लिखे हैं। विद्युत, क्रिस्टलों की संरचना तथा खनिजों की परमाणवीय संरचना पर भी आपने पुस्तकें लिखी हैं।",185,भौतिकी
यांत्रिकी,"भौतिक 
यांत्रिकी (Mechanics) भौतिकी की वह शाखा है जिसमें पिण्डों पर बल लगाने या विस्थापित करने पर उनके व्यवहार का अध्ययन करती है। यांत्रिकी की जड़ें कई प्राचीन सभ्यताओं से निकली हैं।",32,भौतिकी
बैरी बेरिश,"बैरी क्लार्क बेरिश (जन्म 27 जनवरी, 1936) एक अमेरिकी प्रयोगात्मक भौतिक विज्ञानी और नोबेल पुरस्कार विजेता है। वें कैलिफोर्निया प्रौद्योगिकी संस्थान में एक भौतिकी के प्रोफेसर हैै। वें एक गुरुत्वाकर्षण तरंगों के एक प्रमुख विशेषज्ञ हैै। 
उन्हें वर्ष २०१७ में किप थोर्न और रैनर वाइस के साथ लेजर इंटरफेरोमीटर ग्रैविटेशनल वेव आबजर्विटी (लीगो) के क्षेत्र में निर्णायक योगदान के लिए संयुक्त रूप से भौतिकी के नोबेल पुरस्कार से सम्मानित किया गया।",71,भौतिकी
लुई द ब्रॉई,"लुई द ब्रॉय (फ़्रान्सीसी: Louis de Broglie‎, जन्म: १५ अगस्त १८९२, देहांत: १९ मार्च १९८७) एक फ़्रांसिसी भौतिकी वैज्ञानिक और नोबेल पुरस्कार विजेता थे। उन्होंने १९२४ में सारे पदार्थों के तरंग-कण द्विरूप होने का दावा किया था और उसके लिए गणित विकसित किया था। यह भविष्यवाणी आगे चलकर प्रयोगों में सिद्ध हो गयी। वह कलिंग पुरस्कार के प्रथम प्राप्तकर्ता थे।",60,भौतिकी
ओवेन विलेन्स् रिचार्डसन,"ओवेन विलेन्स् रिचार्डसन एक भौतिक वैज्ञानिक थे, जिन्हें भौतिकी में नोबेल पुरस्कार से सम्मानित किया गया था।",17,भौतिकी
हैन्रिक रोह्रेर,१९८६ में गर्ड बिन्निग के साथ नोबेल पुरस्कार भौतिक शास्त्र विजेता,11,भौतिकी
जॉन सी मैथर,जॉन क्रॉमवेल माथर (John Cromwell Mather; जन्म 7 अगस्त 1946) अमेरिकी भौतिक विज्ञानी हैं जिन्हें 2006 में भौतिकी का नोबेल पुरस्कार मिला।,22,भौतिकी
चार्ल्स ग्लोवर बार्क्ला,"चार्ल्स ग्लोवर बार्क्ला, १९१७ 
नोबेल पुरस्कार भौतिक शास्त्र विजेता",9,भौतिकी
नेविल फ़्रांसिस माॅट्,सर नेविल फ्रेंसिस मोट्ट (३० सितम्बर १९०५ - ८ अगस्त १९९६) अंग्रेज़ भौतिक विज्ञानी थे जिन्हें १९७७ में भौतिकी में नोबेल पुरस्कार से सम्मानित किया गया।,26,भौतिकी
अल्बर्ट फर्ट,अल्बर्ट फर्ट (जन्म ७ मार्च १९३८) फ्रांसीसी भौतिक विज्ञानी हैं। उन्होंने प्रमात्रा यान्त्रिकीय चुम्बकत्वी प्रतिरोध का आविष्कार किया जिससे गीगाबाइट हार्ड डिस्क के क्षेत्र में क्रान्तिकारी परिवर्तन हुआ। २००७ में उन्हें पीटर ग्रूनबर्ग के साथ भौतिकी में नोबेल पुरस्कार से सम्मानित किया गया।,43,भौतिकी
स्टीवन चू,"स्टीवन चू 
१९९७
नोबेल पुरस्कार भौतिक शास्त्र विजेता",8,भौतिकी
बर्टराम ब्रोकहौस,"बर्टराम ब्रोकहौस 
१९९४
नोबेल पुरस्कार भौतिक शास्त्र विजेता",8,भौतिकी
उच्च ऊर्जा नाभिकीय भौतिकी,उच्च ऊर्जा नाभिकीय भौतिकी (High-energy nuclear physics) वह विधा है जो 'उच्च ऊर्जा' की स्थिति में 'नाभिकीय पदार्थ' का अध्ययन करती है। इसका ध्यान प्रमुखतः भारी आयनों के संघट्ट (collisions) पर होता है।,33,भौतिकी
डेविड वाइनलैंड,डेविड वाइनलैंड (२४ फरवरी १९४४) एक अमेरिकी खगोल वैज्ञानिक हैं। इन्हें २०१२ में फ्रेंच भौतिक विज्ञानी सर्गी हारोश के साथ भौतिकी में नोबेल पुरस्कार मिला।,25,भौतिकी
ज़ोरेस अल्फेरोव,"ज़ोरेस अल्फेरोव, नोबेल पुरस्कार भौतिक शास्त्र विजेता २०००",8,भौतिकी
निकोलास ब्लोमबेर्गेन,"निकोलास ब्लोमबेर्गेन
१९८१
नोबेल पुरस्कार भौतिक शास्त्र विजेता",8,भौतिकी
के एस कृष्णन,"कार्यमाणिवकम् श्रीनिवास कृष्णन् (Sir Kariamanickam Srinivasa Krishnan, FRS ; 4 दिसम्बर 1898 – 14 जून 1961) भारत के प्रख्यात भौतिक विज्ञानी थे। रमन प्रभाव की खोज में सी वी रमन के साथ वे भी सम्मिलित थे जिसके लिये सी वी रमन को १९३० में भौतिकी का नोबेल पुरस्कार प्रदान किया गया था। के एस कृष्णन को विज्ञान एवं अभियांत्रिकी क्षेत्र में पद्म भूषण से १९५४ में सम्मानित किया गया। ये तमिलनाडु राज्य से हैं।",74,भौतिकी
लुइस अल्वारेज़,"लुइस अल्वारेज़, १९६८ 
नोबेल पुरस्कार भौतिक शास्त्र विजेता",8,भौतिकी
पीटर ग्रूनबर्ग,पीटर एंड्रियास ग्रूनबर्ग (जन्म: १८ मई १९३९) एक जर्मन भौतिक विज्ञानी थे। उन्हें भौतिक विज्ञान के क्षेत्र में २००७ में अल्बर्ट फर्ट के साथ नोबेल पुरस्कार से सम्मानित किया गया। उनका निधन २०१८ में हुआ।,35,भौतिकी
युरोपियम,एक भौतिक तत्त्व है।,4,भौतिकी
ह्यूग डेविड पुलित्ज़र,ह्यूग डेविड पुलित्ज़र (Hugh David Politzer; जन्म 31 अगस्त 1949) एक अमेरिकी सैद्धान्तिक भौतिक विज्ञानी हैं। उन्हें प्रबल अन्योन्य क्रिया सिद्धान्त में उपगामी स्वतंत्रता के आविष्कार के लिए डेविड जोनाथन ग्रॉस और फ्रैंक विल्चेक के साथ संयुक्त रूप से भौतिकी में नोबेल पुरस्कार से सम्मानित किया गया।,47,भौतिकी
हान्नेस आल्फवेन,"हान्नेस आल्फवेन, १९७०
नोबेल पुरस्कार भौतिक शास्त्र विजेता",8,भौतिकी
आर्थर बी. मैकडोनाल्ड,आर्थर बी. मैकडोनाल्ड  (२९ अगस्त १९४३) एक कनाडाई खगोल वैज्ञानिक हैं। इन्हें सन २०१५ में भौतिकी में नोबेल पुरस्कार से सम्मानित किया गया हैं। ये पुरस्कार उन्होंने जापानी भौतिक विज्ञानी तकाकी काजिता  के साथ संयुक्त रूप से मिला।,38,भौतिकी
जॉन बर्दीन,जॉन बर्दीन(23 मई 1908 - 30 जनवरी 1991) एक अमेरिकी भौतिक वैज्ञानिक थे जिन्हें विलियम शोक्ली और वॉल्टर ब्रैट्टैन के साथ 1947 में ट्रांज़िस्टर इजाद करने के लिये 1956 में भौतिकी का नोबेल पुरस्कार मिला। उन्हें 1972 में अतिचालकता का बी॰सी॰एस॰ सिद्धांत बनाने के लिये फिरसे इस पुरस्कार से नवाज़ा गया।,51,भौतिकी
सर्गी हारोश,सर्गी हारोश (११ सितंबर १९४४) एक फ्रेंच  भौतिक वैज्ञानिक हैं। इन्हें २०१२ में अमेरिकी विज्ञानी डेविड वाइनलैंड के साथ भौतिकी में नोबेल पुरस्कार मिला।,24,भौतिकी
पियरे क्यूरी,प्येर क्यूरी फ़्रांसीसी भौतिक विज्ञानी थे।  उन्हें १९०३ में उनकी पत्नी मेरी क्युरी और हेनरी बैकेरल के साथ नोबेल पुरस्कार मिला। इन्हें यह पुरस्कार उनकि रेडियोसक्रियता की खोज के लिए दिया गया था।,33,भौतिकी
माक्स बोर्न,"मैक्स बोर्न (German: [bɔɐ̯n]; 11 दिसम्बर 1882 – 5 जनवरी 1970) जर्मन भौतिक विज्ञानी और गणितज्ञ थे जो क्वांटम यांत्रिकी के विकास में सहायक रहे। उन्होंने ठोस अवस्था भौतिकी और प्रकाशिकी के क्षेत्र में भी योगदान दिया और १९२० एवं १९३० के दशक में विभिन्न भौतिक विज्ञानियों को प्रशिक्षित किया। बोर्न को ""क्वांटम यांत्रिकी में मूलभूत शोध, मुख्यतः तरंग फलन के सांख्यिकीय अर्थरूपण"" के लिए १९५४ में भौतिकी में नोबेल पुरस्कार से सम्मानित किया गया।",75,भौतिकी
विलिस इ लाम्ब,"विलिस यूजीन मेम्बोर जूनियर (12 जुलाई, 1913 - 15 मई 2008, अंग्रेज़ी: Willis Eugene Lamb Jr.) एक अमेरिकी भौतिक विज्ञानी थे जिन्होंने 1955 में भौतिकी में नोबेल पुरस्कार जीता था। मेम लॉस एंजिल्स, कैलिफ़ोर्निया, संयुक्त राज्य अमेरिका में पैदा हुए थे। 1934 में कैलिफोर्निया विश्वविद्यालय से रसायन विज्ञान में विज्ञान में स्नातक प्राप्त किया।",54,भौतिकी
योहानेस डिडरिक वान डर वाल्स,"योहानस डिडरिक वान डर वाल्स (Johannes Diderik Van der Waals, सन् १८३७ - १९२३), नीदरलैण्डीय भौतिक शास्त्री थे। 
इनका जन्म लेडन नगर में हुआ था। इन्होंने 'गैस तथा द्रव के अवस्थासातत्य' पर एक प्रबंध लिखा था, जिससे उनका नाम हुआ और डॉक्टर की उपाधि मिली।
सन् १८७७ से १९०७ तक ये ऐम्स्टर्डैम विश्वविद्यालय में भौतिकी के प्रोफेसर रहे। उन्होंने आयतन, ताप तथा दाब के मानों में इनके क्रांतिक मानों का भाग देकर ऐसा समीकरण प्राप्त किया जिससे सब पदार्थों से संबंधित क्रांतिक घटनाओं का स्पष्टीकरण होता है। उन्होंने 'संगत अवस्थाओं के नियम' (Law of corresponding states) का प्रतिपादन किया, जिससे सर जेस ड्यूअर (Dewar, सन् १८४२-१९२३) का गैसों का गैसों के द्रवीकरण में सहायता मिली। उन्होंने 'द्विअंगी मिश्रणों का नियम' (Theory of Binary Solutions) का भी आविष्कार किया।
सन् १९१० में उन्हें  नोबेल पुरस्कार प्रदान किया गया।",137,भौतिकी
हरीशचंद्र अनुसंधान संस्थान,"हरीशचंद्र अनुसंधान संस्थान (अंग्रेज़ी: हरीशचंद्र रिसर्च इंस्टीट्यूट) भारत के उत्तर प्रदेश राज्य में इलाहाबाद में स्थित एक अनुसंधान संस्थान है। इसका नाम प्रसिद्ध भारतीय गणितज्ञ हरीशचन्द्र के नाम पर रखा गया है। यह एक स्वायत्त संस्थान है, जिसका वित्तपोषण परमाणु ऊर्जा विभाग, भारत सरकार द्वारा किया जाता है। यहां विभिन्न संकायों के ३० के लगभग सदस्य हैं। इस संस्थान में गणित एवं सैद्धांतिक भौतिकी पर अनुसंधान के विशेष प्रबंध हैं। 
इसकी स्थापना १९६६ में बी.एस. मेहता न्यास, कोलकाता द्वारा वित्तदान के द्वारा हुई थी। इसका पूर्व नाम अक्टूबर २००१ तक मेहता अनुसंधान संस्थान था। वर्तमान निदेशक श्री. अमिताव रायचौधरी हैं।",100,भौतिकी
जां बाप्टिस्टे पेरिन,जां बाप्टिस्टे पेरिन एक फ्रांसीसी भौतिक विज्ञानी थे। उन्हें 1926 में भौतिकी के नोबेल पुरस्कार से सम्मानित किया गया।,19,भौतिकी
आजे नील्स बोर,आजे नील्स बोर अथवा आजे नील्स बोहर नोबेल पुरस्कार विजेता डेनमार्क के नाभिकीय भौतिक विज्ञानी थे। वो नोबेल पुरस्कार विजेता प्रसिद्ध भौतिक विज्ञानी नील्स बोर के पुत्र थे जिनको सन् 1922 में भौतिकी के क्षेत्र में नोबेल पुरस्कार दिया गया था। आजे नील्स बोर का जन्म 19 जून 1922 को डेनमार्क में हुआ था। पिता की तरह उनको भी सन् 1975 में नोबेल पुरस्कार दिया गया था तथा 2009 में उनकी दुःखद मृत्यु हो गई।,75,भौतिकी
बल,"भौतिकि संबंधी बल के लिए देखें बल (भौतिकी)
 बल , जिसे ताकत भी कहा जाता है, कार्य करने की शक्ति है। परंपरागत रूप से इसे शरीर से जोड़कर देखा जाता रहा है। इसलिए प्रायः यह शारिरिक बल का प्रतिनिधित्व करता है। लेकिन इसके अतिरिक्त मानसिक एवं आध्यात्मिक बल की संकल्पना भी की गई है।",54,भौतिकी
समता (भौतिकी),"समता (अंग्रेजी : Parity) एक भौतिक राशी है। समता रूपांतरण (अथवा समता व्युत्क्रमण) कार्तिय निर्देशाकों का चिह्न परिवर्तन है। त्रिविम में, सामान्यतः तीनों कार्तिय निर्देंशाकों के एक साथ चिह्न परिवर्तन से भी समझाया जाता है:

  
    
      
        P
        :
        
          
            (
            
              
                
                  x
                
              
              
                
                  y
                
              
              
                
                  z
                
              
            
            )
          
        
        ↦
        
          
            (
            
              
                
                  −
                  x
                
              
              
                
                  −
                  y
                
              
              
                
                  −
                  z
                
              
            
            )
          
        
        .
      
    
    {\displaystyle P:{\begin{pmatrix}x\\y\\z\end{pmatrix}}\mapsto {\begin{pmatrix}-x\\-y\\-z\end{pmatrix}}.}
  

यह घटना की काइरलता (इंगिता) को समझने का विचार है, जिसमें इसके वृहत चित्रण में काइरल घटना, समता व्युत्क्रम को निरूपित करती है। किसी अकाइरल वस्तु पर समता रूपांरतण को इकाई (तत्समक) रूपांतरण कहते हैं।",90,भौतिकी
विलियम हेनरी ब्रैग,"सर विलियम हेनरी ब्रैग (William Henry Bragg ; 1862 - 1942), ब्रिटिश भौतिकीविद् थे तथा नोबेल पुरस्कार विजेता थे।
इनका जन्म इंग्लैंड के कंबरलैंड काउंटी में स्थित विग्टन नामक ग्राम में हुआ था। आपकी शिक्षा केंब्रिज के ट्रिनिटी कॉलेज में पूर्ण हुई तथा आप ऐडिलेड (दक्षिणी ऑस्ट्रेलिया) में गणित तथा भौतिकी के प्रोफेसर नियुक्त हुए।
यहाँ इन्होंने रेडियोऐक्टिवता पर अनुसंधान आरंभ किए। इन अनुसंधानों से ये प्रसिद्ध हो गए। सन् 1909 में आप लीड्स में कैवेंडिश प्रोफेसर तथा सन् 1915 में लंदन युनिवर्सिटी के क्वेन प्रोफेसर नियुक्त हुए। अपने पुत्र सर विलियम लॉरेंस ब्रैग के सहयोग से आपने एक्स-रे-स्पेक्ट्रोमीटर का विकास किया तथा इस यंत्र की सहायता से परमाणुओं और क्रिस्टलों के विन्यासों को स्पष्ट किया। सन् 1915 में इन्हें तथा इनके उपर्युक्त पुत्र को संयुक्त रूप से भौतिकी का नोबेल पुरस्कार और कोलंबिया विश्वविद्यालय का बारनर्ड स्वर्णपदक प्रदान किया गया।
प्रथम विश्वयुद्ध के समय पनडुब्बी नावों का पता लगाने की समस्याओं के संबंध में ब्रिटिश नौसेना को आपने सहायता दी। आप सन् 1928-29 में ब्रिटिश ऐसोसिएशन फॉर दि ऐडवान्स्मेंट ऑव सायंस के तथा सन् 1935-40 तक रॉयल सोसायटी के प्रेसिडेंट थे। रेडियोऐक्टिविटी तथा क्रिस्टल विज्ञान पर अनेक प्रकाशनों के सिवाय ध्वनि, प्रकाश तथा प्रकृति संबंधी आपके अन्य ग्रंथ भी हैं।",201,भौतिकी
मूलकण,"भौतिकी में मूलकण (elementary particle) वे कण हैं, जिनकी कोई उपसंरचना ज्ञात नहीं है। यह किन कणों से मिलकर बना है, अज्ञात है। मूलकण ब्रह्माण्ड की आधारभूत संरचना है, समस्त ब्रह्माण्ड इन्ही मूलभूत कणों से मिलकर बना है। कण भौतिकी के मानक मॉडल (standard model) के अनुसार क्वार्क, लेप्टॉन और गेज बोसॉन मूलकण है।",54,भौतिकी
