title,content,word_count,topic
वानखेड़े स्टेडियम,Gohar Uttar pradesh Stका एक प्रमुख खेल का मैदान हैं। यहाँ क्रिकेट खेला जाता हैं।,15,खेल
खेल (2003 फ़िल्म),खेल 2003 में बनी हिन्दी भाषा की फिल्म है।,9,खेल
इलेक्ट्रॉनिक खेल,"इलेक्ट्रॉनिक खेल ऐसे खेल होते हैं जो इलेक्ट्रॉनिक्स की मदद से एक इंटरेक्टिव प्रणाली बना कर खेले जाते हैं। इलेक्ट्रॉनिक खेल का सबसे सामान्य रूप आज वीडियो खेल है, और इस कारण से ये दोनों शब्द पर्याय के रूप में ग़लती से उपयोग किये जाते हैं। अन्य उदाहरण में शामिल है पिनबॉल, स्लॉट मशीन, या इलेक्ट्रो मैकेनिकल आर्केड गेम।",59,खेल
जापान में खेल,जापान में खेल जापानी संस्कृति का एक महत्वपूर्ण हिस्सा हैं। सुमो और मार्शल आर्ट्स जैसे पारंपरिक खेल और बेसबॉल और एसोसिएशन फुटबॉल जैसे पश्चिमी आयात दोनों प्रतिभागियों और दर्शकों के साथ लोकप्रिय हैं। सुमो कुश्ती को जापान का राष्ट्रीय खेल माना जाता है। 19वीं शताब्दी में अमेरिकियों का दौरा करके बेसबॉल को देश में पेश किया गया था |,59,खेल
थ्रो बॉल (खेल),"थ्रो बॉल (अंग्रेज़ी: Throwball) बिना विपक्षी खिलाड़ी को संपर्क किये, एक गेंद से खेला जाने वाला खेल है जो एक आयताकार कोर्ट (मैदान) पर नौ खिलाड़ियों की दो टीमों के बीच खेला जाता है।
थ्रो बॉल एशिया में, खास तौर पर भारतीय उपमहाद्वीप में लोकप्रिय है। इसे पहली बार 1940 के दशक में भारत के चेन्नई में महिलाओं के खेल के रूप में खेला गया था। वालीबॉल की तरह इस खेल की जड़ें वाईएमसीए से जुड़ी हुई हैं। वालीबॉल और न्यूकॉम्ब बॉल दोनों ही पुराने खेल हैं, लेकिन थ्रो बॉल के साथ कई समानताएँ साझा करते हैं। थ्रो बॉल के नियम पहली बार सन् 1955 में बनाए गए थे और भारत की पहली राष्ट्रीय स्तर की चैंपियनशिप 1980 में खेली गई थी।
अंतर्राष्ट्रीय थ्रो बॉल महासंघ इस खेल का सर्वोच्च शासी निकाय है।",133,खेल
खेल (1950 फ़िल्म),खेल 1950 में बनी हिन्दी भाषा की फिल्म है।,9,खेल
खेल पत्रकारिता,"khokla पत्रकारिता (स्पोर्ट्स जर्नलिज्म) लेखन का एक रूप है जो खेल के विषय और घटनाओं पर रिपोर्ट करता है। यह खेल के घटनाओं और एथलीटों के बारे में लिखने का अभ्यास और व्यवसाय है। खेल पत्रकारिता मीडिया संगठन के मुख्य वर्गों में से एक है। कुछ समय पहले, इस रूप के पत्रकारिता को बहुत अधिक महत्व नहीं दिया गया था, लेकिन अब इसकी गति लगातार बढ़ रही है।",68,खेल
2012 ग्रीष्मकालीन ओलम्पिक,"2012 ग्रीष्मकालीन ओलम्पिक (आधिकारिक तौर पर XXX ओलम्पियाड के खेल) यूनाइटेड किंगडम के लन्दन महानगर में 27 जुलाई से 12 अगस्त 2012 के बीच आयोजित होने हैं। लन्दन आधिकारिक तौर पर तीन आधुनिक ओलम्पिक खेलों का आयोजन करने वाला पहला शहर बनेगा।
इससे पहले लन्दन ने 1908 और 1948 में ओलम्पिक खेलों की मेज़बानी की थी।
खेलों की तैयारी के लिए यथेष्ट पुनर्विकास किया गया तथा इस पूरे प्रयोजन में संधारणीयता को विशेष महत्वता दी गई। इसका मुख्य केन्द्र-बिन्दु और आकर्षण 200 हैक्टेयर में फ़ैला हुआ ओलम्पिक पार्क है, जिसका निर्माण स्ट्रैटफ़ोर्ड में एक पूर्व औद्योगिक स्थल के ऊपर किया गया है। खेलों में पहले से ही उपस्थित कई स्थलों का उपयोग भी किया गया है।",116,खेल
ध्यानचंद पुरस्कार,"ध्यानचंद पुरस्कार, भारत का सर्वोत्त्म खेल पुरस्कार है जो किसी खिलाडी के जीवन भर के कार्य को गौरवान्वित करता है। आधिकारिक रूप से इसका नाम  खेलों में जीवनगौरव ध्यानचंद पुरस्कार  है। इस पुरस्कार का नाम भारत के प्रसिद्ध मैदानी हॉकी के खिलाडी ध्यानचंद सिंह (१९०५-१९७९) के नाम पर रखा गया है। खेल एवं युवा मंत्रालय सन् २००२ से ये पुरस्कार प्रतिवर्ष प्रदान करता है। प्राप्तकर्ताओं का चयन मंत्रालय द्वारा गठित एक समिति द्वारा किया जाता है और उनके सक्रिय खेल कार्यकाल के दौरान और सेवानिवृत्ति के बाद दोनों के लिए उनके योगदान के लिए सम्मानित किया जाता है। २०१६ के अनुसार [update] इस पुरस्कार में एक प्रतिमा, प्रमाण पत्र, औपचारिक पोशाक और 7लाख से बदलकर 25 लाख का नकद पुरस्कार कर दिया है",123,खेल
तालकटोरा स्टेडियम,"तालकटोरा स्टेडियम एक प्रमुख खेल का मैदान हैं। तालकटोरा स्टेडियम पर 377 करोड खर्च होना है, जिसमें से 112 करोड़ रुपए ही खर्च हुए हैं।",25,खेल
1959 पैन अमेरिकी खेल,"1959 पैन अमेरिकी खेल (आधिकारिक तौर पर तीसरे पैन अमेरिकी खेल) अगस्त 27 से सितम्बर 7 की अवधि के बीच शिकागो, इलिनॉय, संयुक्त राज्य अमेरिका में आयोजित हुए थे। यह पहली बार था कि पैन अमेरिकी खेल किसी उत्तर अमरीकी देश में आयोजित किये गये थे। मूलतः खेलों का मेज़बान ओहायो राज्य का क्लीवलैंड शहर था, परन्तु अमेरिकी कांग्रेस के $5,000,000 की वित्तीय सहायता को अस्वीकृत करने के पश्चात क्लीवलैंड को अपने आयोजन स्थल के उत्तरदायित्व से नाम वापस लेना पड़ा था। इस प्रसंग के पश्चात मेयर रिचर्ड जे डेले द्वारा नेतृत्व शिकागो पैन अमेरिकी खेल संगठन की पसंद बन गया था।
खेलों का उद्घाटन समारोह 2,263 एथलीटों के साथ सोल्ज़र फील्ड स्टेडियम में आयोजित हुआ था। 1959 पैन अमेरिकी खेल में कुल 18 खेल प्रतियोगिताएं गठित की गईं थीं।",130,खेल
केरल में आधुनिक खेल कूद,"प्राचीन काल से ही केरल खेलकूद क्षेत्र में ख्यात है। यहाँ सैकडों वैविध्यपूर्ण खेल प्रचलित थे। उनमें से कुछ खेल अब भी शेष है। ब्रिटिश औपनिवेशिक सत्ता के साथ आए अनेक नवीन खेलों ने लोक खेल कूदों को मिटा दिया। नवीन खेलों से ऊर्जा लेकर नवीनता के कदम से कदम मिलाकर चलने में लोक क्रीडाएँ विफल हो गईं। अतः वे लुप्त हो गईं। लोक खोलों के मिटने के कई कारण थे जिनमें संगठित प्रतियोगिता का अभाव, मंचों या मैदानों का अभाव, जिलास्तर के टूर्नामेन्ट को आयोजित न करना, नियम व्यवस्था का अभाव आदि प्रमुख माने जा सकते हैं। केरल के प्रान्तीय खेल - विनोदों में एक सीमा तक कळरिप्पयट्टु ही टिक सका। आयोधन कला के रूप में प्रतिष्ठित कळरिप्पयट्टु भी नवीन आयुधों के आविर्भाव से महत्त्व हीन हो गया। आज वह मनोरंजन के साधन से बढ़कर कुछ नहीं।",138,खेल
"खेल एवं युवा राज्यमंत्री, भारत सरकार","खेल एवं युवा राज्यमंत्री, भारत सरकार भारत सरकार में एक राज्य मंत्री हैं।",13,खेल
स्कीबाज़ी,"स्कीबाज़ी या स्की का खेल (skiing) बर्फ़ पर यात्रा करने की एक विधि है जिसमें पाँव के नीचे स्की (लकड़ी, धातु या प्लास्टिक के तंग तख़्ते) बांधकर उन्हें बर्फ़ पर फिसलाया जाता है। आधुनिक युग में यह एक प्रकार का खेल माना जाता है। इसमें ऐसे जूते पहने जाते हैं जो विशेष कुंडियों के ज़रिये नीचे स्कीओं से जुड़ जाते हैं। स्कीबाज़ी में अक्सर दोनों हाथों में सहारे के लिए एक-एक छड़ी (pole, पोल) पकड़ी जाती है।",77,खेल
कुंजरानी देवी,नमेइरक्पम कुंजरानी दे वी (जन्म 1 मार्च 1968) भारोत्तोलन में सर्वाधिक पदक जीतने वाली भारतीय महिला खिलाड़ी हैं।,18,खेल
मैक्लीन पार्क,"मैकलिन पार्क, न्यूजीलैंड के नेपियर में एक खेल मैदान है। मैदान पर खेले गए दो मुख्य खेल क्रिकेट और रग्बी संघ हैं न्यूज़ीलैंड में यह सबसे बड़ा क्रिकेट मैदानों में से एक है।",33,खेल
खेल खिलाड़ी का (1977 फ़िल्म),खेल खिलाड़ी का 1977 में बनी हिन्दी भाषा की फिल्म है।,11,खेल
2022 के राष्ट्रमंडल खेलों में क्रिकेट,"जुलाई और अगस्त 2022 के दौरान इंग्लैंड के बर्मिंघम में 2022 राष्ट्रमंडल खेलों में महिला क्रिकेट टूर्नामेंट आयोजित किया जाएगा। 
राष्ट्रमंडल खेलों में यह क्रिकेट का पहला समावेश होगा क्योंकि लिस्ट ए क्रिकेट पुरुष टूर्नामेंट का आयोजन 1998 में मलेशिया के कुआलालंपुर में राष्ट्रमंडल खेलों में हुआ था।
मैच ट्वेंटी 20 प्रारूप के तहत खेले जाएंगे और केवल महिला टूर्नामेंट होगा।
अप्रैल 2021 में अंतर्राष्ट्रीय क्रिकेट परिषद (ICC) ने घोषणा की कि टूर्नामेंट के सभी मैच ट्वेंटी 20 अंतर्राष्ट्रीय दर्जा प्राप्त करेंगे। टूर्नामेंट की तारीखों की पुष्टि जून 2021 में की गई थी।",93,खेल
कुश्ती,"कुश्ती एक लड़ाकू खेल है जिसमें ग्रैपलिंग-प्रकार की तकनीक शामिल है जैसे कि क्लिंच फाइटिंग, थ्रो और टेकडाउन, जॉइंट लॉक्स, पिन्स और अन्य ग्रैपलिंग होल्ड।  खेल तो वास्तव में प्रतिस्पर्धी या खेल मनोरंजन भी हो सकता है।  कुश्ती विभिन्न प्रकारों में आती है, जैसे कि लोक शैली, फ्रीस्टाइल, ग्रीको रोमन, कैच, सबमिशन, जूडो, सैम्बो और अन्य।  कुश्ती का मुकाबला दो (कभी-कभी अधिक) प्रतियोगियों या विरल भागीदारों के बीच एक शारीरिक प्रतियोगिता है, जो एक बेहतर स्थिति हासिल करने और बनाए रखने का प्रयास करते हैं।  पारंपरिक ऐतिहासिक और आधुनिक दोनों शैलियों के साथ अलग-अलग नियमों के साथ शैलियों की एक विस्तृत श्रृंखला है।  कुश्ती तकनीकों को अन्य मार्शल आर्ट के साथ-साथ सैन्य हाथ से हाथ लड़ने वाली प्रणालियों में शामिल किया गया है।
N",124,खेल
2022 राष्ट्रमंडल खेल क्रिकेट क्वालीफायर,"2022 राष्ट्रमंडल खेल क्वालीफायर जनवरी 2022 में मलेशिया में खेला जाने वाला एक क्रिकेट टूर्नामेंट था। जुलाई से अगस्त 2022 में इंग्लैंड के बर्मिंघम में 2022 राष्ट्रमंडल खेलों में पांच महिला राष्ट्रीय टीमों ने क्रिकेट टूर्नामेंट में एक स्थान के लिए प्रतिस्पर्धा की। क्वालिफिकेशन टूर्नामेंट में मैच महिला ट्वेंटी20 अंतरराष्ट्रीय (मटी20आई) के रूप में खेले गए।
नवंबर 2020 में, आईसीसी ने 2022 राष्ट्रमंडल खेलों के टूर्नामेंट के लिए योग्यता प्रक्रिया की घोषणा की। इंग्लैंड ने स्वचालित रूप से मेज़बान के रूप में योग्यता प्राप्त की, और 1 अप्रैल 2021 तक छह सर्वोच्च रैंक वाले पक्षों में शामिल हो गया। राष्ट्रमंडल खेल क्वालीफायर टूर्नामेंट द्वारा अंतिम स्थान का फैसला किया गया था।
श्रीलंका और बांग्लादेश दोनों ने अपने पहले तीन मैच जीते और इस आयोजन के आखिरी दिन एक विजेता-सभी-प्रतियोगिता स्थापित की। श्रीलंका ने बांग्लादेश को 22 रनों से हराकर कॉमनवेल्थ गेम्स टूर्नामेंट में जगह बनाई। श्रीलंकाई कप्तान चमारी अटापट्टू को प्लेयर ऑफ द सीरीज चुना गया।",156,खेल
कप्तान (क्रिकेट),"क्रिकेट टीम का कप्तान एक मुखिया होता है जिसके पास एक सामान्य खिलाड़ी से अधिक दायित्व और जिम्मेदारियाँ होती हैं। अन्य खेलों की तरह, कप्तान सामान्यतः एक अनुभवी क्रिकेट खिलाड़ी जिसका संवाद कौशल अच्छा होता है और वो टीम का एक स्थाई सदस्य होता है। खेल की प्रथम पारी का आरम्भ करने से पूर्व टॉस करते हैं। खेल के दौरान कप्तान ही यह निर्धारित करता है कि बल्लेबाजी क्रम क्या होगा और किस ओवर की कौनसी गेंद किस खिलाड़ी द्वारा फ़ेंकी जायेगी तथा कौनसा खिलाड़ी किस जगह क्षेत्ररक्षण करेगा।",89,खेल
जीतना लकीर (खेल),"एक जीतने वाली लकीर, यानी जीत की लकीर या गर्म लकीर, खेल या प्रतियोगिताओं में सफलता का एक ऐसा निर्बाध क्रम है, जिसे आमतौर पर उन जीत से मापा जाता है जो नुकसान या संबंधों/ड्रॉ द्वारा निर्बाध होती हैं। खेलों में, इसे टीमों और व्यक्तियों पर लागू किया जा सकता है। ऐसे खेल में जहां टीम या व्यक्ति देशों या क्षेत्रों जैसे समूहों का प्रतिनिधित्व करते हैं, उन समूहों को 'जीतने वाली लकीरें' भी कहा जा सकता है यदि उनके प्रतिनिधि लगातार खेल या प्रतियोगिताओं को जीतते हैं, भले ही प्रतियोगी अलग-अलग हों। धारियों को विशिष्ट प्रतियोगिताओं के लिए भी लागू किया जा सकता है: उदाहरण के लिए एक प्रतियोगी जो लगातार तीन ओलंपिक खेलों में एक प्रतियोगिता जीतता है, उसमें ओलंपिक जीतने की एक लकीर होती है, भले ही वे इस अवधि के दौरान अन्य प्रतियोगिताओं में हार गए हों।",141,खेल
खेल मुकद्दर का (1981 फ़िल्म),खेल मुकद्दर का 1981 में बनी हिन्दी भाषा की फ़िल्म है।,11,खेल
रूपा उन्नीकृष्णन,"रूपा उन्नीकृष्णन राष्ट्रमण्डल खेलों में निशानेबाज़ी में स्वर्ण पदक जीतने वाली भारत की पहली खिलाड़ी हैं। इन्होंने 1998 राष्ट्रमण्डल खेल, कुआलालम्पुर में शूटिंग स्पर्धा में स्वर्ण पदक प्राप्त किया था। इससे पहले 1994 राष्ट्रमण्डल खेल, विक्टोरिया में शूटिंग स्पर्धा में उन्होंने रजत पदक जीता था। 1999 में उन्हें प्रतिष्ठित अर्जुन पुरस्कार	से सम्मानित किया गया।		
संप्रति वे न्यूयॉर्क, अमेरिका में रहती हैं। उनके पति श्री श्रीनिवासन एक पत्रकार हैं।",69,खेल
एशिया में खेल,"एसोसिएशन फुटबॉल (सॉकर के रूप में भी जाना जाता है) लगभग सभी एशियाई देशों में सबसे लोकप्रिय खेल है। क्रिकेट एशिया में दूसरा सबसे लोकप्रिय खेल है| एशिया में अन्य लोकप्रिय खेलों में बेसबॉल, बास्केटबाल, बैडमिंटन और टेबल टेनिस शामिल हैं।",41,खेल
खेल मोहब्बत का (1986 फ़िल्म),खेल मोहब्बत का 1986 में बनी हिन्दी भाषा की फिल्म है।,11,खेल
बिच्छू का खेल,"बिच्छू का खेल अल्ट बालाजी (Alt Balaji) पर एक भारतीय अपराध थ्रिलर वेब टेलीविजन श्रृंखला है। इसमें दिव्येंदु शर्मा, अंशुल चौहान, ज़ीशान कादरी शामिल हैं। यह दिवाली 2020 पर रिलीज़ हुई। यह क्राइम थ्रिलर वाराणसी में सेट है। श्रृंखला ने 18 नवंबर, 2020 से अल्ट बालाजी (Alt Balaji) और जी5 (Zee5)  पर स्ट्रीमिंग शुरू की।",55,खेल
किस्मत का खेल (1956 फ़िल्म),किस्मत का खेल 1956 में बनी हिन्दी भाषा की फिल्म है।,11,खेल
खेल इंडिया ट्रस्ट,"खेल इंडिया ट्रस्ट बडौत में शुरू किया गया एक ऐसा ट्रस्ट हैं जो भिन्न भिन्न प्रकार के खेलो से जुड़े खिलाडियों को प्रोत्साहित करने हेतु एवं नौजवान पीढ़ी को खेल सभ्यता से जोड़ने हेतु बनाया गया हैं।
जुलाई 2016 से इस ट्रस्ट की शुरुआत, ट्रस्ट के अध्यक्ष भगत सिंह तोमर ने की। भगत सिंह तोमर स्वयं राष्ट्रिय स्तर के रायफल शूटिंग खेल के खिलाडी रह चुके हैं। 
खेल इंडिया ट्रस्ट निशानेबाजी, तीरंदाजी, वुशु और कबड्डी जैसे खेलो में खिलाडियों को प्रोत्साहित कर रहा हैं।
पिछले साल, सितम्बर माह में खेल इंडिया ट्रस्ट की प्रबंधन समिति ने चार होनहार निशानेबाजों को गोद लेकर उनकी प्रतिभा को तराशने का निर्णय लिया। सितम्बर 2016 में बड़ौत राइफल क्लब पर आयोजित कार्यक्रम में दर्जनों आवेदनों में से चार निशानेबाजों का चयन किया गया।",129,खेल
राष्ट्रीय खेल दिवस,"राष्ट्रीय खेल दिवस विभिन्न देशों में राष्ट्रीय खेल टीमों और उन देशों की खेल परंपराओं का सम्मान करने के लिए म982215820

नाया जाता है। इस दिन विभिन्न आयु वर्ग के लोग कबड्डी, मैराथन, बास्केटबॉल, हॉकी आदि खेलों में भाग लेते हैं।",41,खेल
आग से खेलेंगे (1989 फ़िल्म),आग से खेलेंगे 1989 में बनी हिन्दी भाषा की फिल्म है।,11,खेल
आइस हॉकी,"आइस हॉकी या बर्फ हॉकी बर्फ पर खेला जाने वाला खेल है जो हॉकी खेल का एक स्वरुप है। इसमें प्रतिद्वंदी स्केटरों के की मदद से छड़ी द्वारा गोल करने की कोशिश करते हैं, आइस हॉकी कनाडा, मध्य और पूर्वी यूरोप, नॉर्डिक देशों, रूस और संयुक्त राज्य अमेरिका में सबसे लोकप्रिय है।। अंतर्राष्ट्रीय आइस हॉकी महासंघ बर्फ हॉकी से सम्बंधित कार्यक्रमों की देखरेख एवं आयोजन करता है। आइस हॉकी कनाडा का आधिकारिक राष्ट्रीय शीतकालीन खेल है। शीतकालीन ओलम्पिक खेलों में आइस हॉकी प्रमुख खेलों में से एक होता है।",89,खेल
ऑस्ट्रेलिया राष्ट्रीय क्रिकेट टीम,"ऑस्ट्रेलिया राष्ट्रीय क्रिकेट टीम, अंतरराष्ट्रीय क्रिकेट में ऑस्ट्रेलिया के देश का प्रतिनिधित्व करता है। यह टेस्ट क्रिकेट के इतिहास में सबसे पुरानी संयुक्त टीम हैं। ऑस्ट्रेलिया 1877 में हुए पहले टेस्ट मैच में इंग्लैंड के खिलाफ खेली थी।
12 जनवरी 2019 को, ऑस्ट्रेलिया ने भारत के खिलाफ सिडनी क्रिकेट ग्राउंड पर पहला वनडे 34 रन से जीता, इस जीत के साथ ही अंतर्राष्ट्रीय क्रिकेट में अपनी 1,000 वीं जीत दर्ज की।
2021 टी-20 वर्ल्डकप के फाइनल में ऑस्ट्रेलिया ने न्यूजीलैंड को हराकर इतिहास रचा था, यह उनका टी-20 फॉर्मेट में पहला कप था |",94,खेल
ग्रीन पार्क,"यह एक प्रमुख खेल का मैदान हैं। ग्रीन पार्क दिल्ली शहर का एक क्षेत्र है।
यह दिल्ली मेट्रो रेल की दक्षिण विस्तार वाली येलो लाइन शाखा का एक प्रस्तावित स्टेशन भी है।",32,खेल
ब्रेबोर्न स्टेडियम,यह एक प्रमुख खेल का मैदान हैं।,7,खेल
ऐशबाग स्टेडियम,ऐशबाग स्टेडियम भोपाल का एक प्रमुख खेल का मैदान हैं। ऐशबाग  में कई राष्ट्रीय एवं अंतर्राष्ट्रीय खेल आयोजित होते हैं जिनमे से हॉकी के लिए ऐशबाग प्रमुख रूप से प्रसिद्ध है। यह स्टेडियम वर्ष 1931 में बनकर तैयार हुआ था।,40,खेल
पी॰ टी॰ उषा,"पिलावुळ्ळकण्टि तेक्केपरम्पिल् उषा (मलयालम: പിലാവുളളകണ്ടി തെക്കേപറമ്പില്‍ ഉഷ) (जन्म २७ जून १९६४), भारत के केरल राज्य की  एथलीट  हैं। वे आमतौर पर पी॰ टी॰ उषा के नाम से जानी जाती हैं, । ""भारतीय ट्रैक और फ़ील्ड की रानी"" मानी जानी वाली पी॰ टी॰ उषा भारतीय खेलकूद में १९७९ से हैं। वे भारत के अब तक के सबसे अच्छे खिलाड़ियों में से हैं। उन्हें ""पय्योली एक्स्प्रेस"" नामक उपनाम दिया गया था।",69,खेल
एबरडीन में खेल,एबरडीन की सामान्य जीवन में खेल अत्यंत महत्वपूर्ण चीज है। एबरडीन से अभी तक कुल तीन लोग राष्ट्रमंडल खेलों में भी भाग ले चुके हैं। एबरडीन फुटबॉल क्लब यहाँ की स्थानीय फुटबॉल क्लब है।,34,खेल
मेलबॉर्न क्रिकेट ग्राउंड,"यह क्रिकेट मैदान ऑस्ट्रेलिया के मेलबोर्न शहर में स्थित है। मेलबोर्न क्रिकेट मैदान आस्ट्रेलिया के यारा पार्क में स्थित एक प्रमुख खेल का मैदान है।
मेलबोर्न क्रिकेट क्लब का घरेलु मैदान भी है। यह आस्ट्रेलिया का सबसे बड़ा स्टेडियम, विश्व का दूसरा सबसे बड़ा क्रिकेंट स्टेडियम, दुनिया का दंसवा बड़ा स्टेडियम है।
मेलबोर्न क्रिकेट मैदान 1956 के ग्रीष्मकालीन ओलंपिक का मुख्य केन्द्र तथा 2006 के राष्ट्र्मंडल खेल का भी मुख्य मैदान रहा है।
इस स्टेडियम पर पहला अंतरराष्ट्रीय मुकाबला महिला क्रिकेट के रूप में 8-20 जनवरी 1935 में खेला गया था, यह एक टेस्ट मुकाबला था।",96,खेल
प्रथम श्रेणी क्रिकेट,"प्रथम श्रेणी क्रिकेट तीन अथवा अधिक दिन का परिमित अवधि का क्रिकेट का एक प्रारूप है जिसमें दोनों टीमों के ग्यारह-ग्यारह खिलाड़ी खेलते हैं। इसमें दोनों टीमें पूर्ण पारियाँ खेलती हैं जबकी अभ्यास मैच में केवल एक पारी अथवा इच्छानुसार कम अधिक किया जा सकता है और इस प्रकार यह अभ्यास मैच से अलग है।
टेस्ट क्रिकेट इसी का एक उच्चतम गुणवता वाला खेल है, यद्दपि प्रथम श्रेणी शब्द का उपयोग इसके घरेलू प्रतियोगिता होने की ओर इंगित करता है।",80,खेल
शिखर खेल अलंकरण,"शिखर खेल अलंकरण हेतु राज्य सम्मान ,मध्यप्रदेश शासन द्वारा स्थापित राष्ट्रीय एवं राज्यस्तरीय सम्मान है।
यह पुरस्कार मध्यप्रदेश के मूल निवासी के उस खिलाड़ी को दिया जाता है जिसने पिछले 5 वर्षों में न्यूनतम 2 वर्ष तक राष्ट्रीय अंतर्राष्ट्रीय स्पर्धा सीनियर वर्ग में भाग लिया हो और पद पदक प्राप्त किए हो इसके तहत 2013 से इसकी राशि ₹100000 हो गई है",62,खेल
श्रीलंका में खेल,"श्री लंका में खेल श्रीलंकाई संस्कृति का एक महत्वपूर्ण हिस्सा है। हालांकि खेल मंत्रालय ने वॉलीबॉल को राष्ट्रीय खेल का नाम दिया,  यह क्रिकेट है जो श्रीलंका में सबसे लोकप्रिय खेल है। रग्बी यूनियन भी लोकप्रिय है। अन्य लोकप्रिय खेल जल खेल, बैडमिंटन, एथलेटिक्स, फुटबॉल, बास्केटबाल और टेनिस हैं। श्रीलंका के स्कूल और कॉलेज नियमित रूप से खेल और एथलेटिक्स टीमों को व्यवस्थित करते हैं, जो प्रांतीय और राष्ट्रीय स्तर पर प्रतिस्पर्धा करते हैं| 1990 के दशक में श्रीलंका की राष्ट्रीय क्रिकेट टीम ने 1996 के विश्व कप जीतने के लिए अंडरगॉग स्थिति से बढ़ते हुए काफी सफलता हासिल की।  श्रीलंकाई राष्ट्रीय क्रिकेट टीम 2007 क्रिकेट विश्व कप के फाइनल में पहुंच गई, जहां वे ब्रिजटाउन, बारबाडोस में केंसिंग्टन ओवल में ऑस्ट्रेलिया से हार गए|
श्रीलंका में क्रिकेट सबसे लोकप्रिय खेल है। [4] यह बारह राष्ट्रों में से एक है जो पूर्ण सदस्य हैं और टेस्ट क्रिकेट में भाग लेते हैं और पांच राष्ट्रों में से एक है जिन्होंने क्रिकेट विश्व कप जीता है। क्रिकेट देश में पेशेवर, अर्ध-पेशेवर और मनोरंजक स्तर पर खेला जाता है और आबादी के बड़े अनुपात से अंतरराष्ट्रीय क्रिकेट मैचों को ब्याज के साथ देखा जाता है।",192,खेल
बंद दरवाजों के पीछे (खेल),"""बंद दरवाजों के पीछे"" शब्द का उपयोग कई खेलों में किया जाता है, मुख्य रूप से फुटबॉल का मैच, खेले जाने वाले मैचों का वर्णन करने के लिए जहां दर्शकों को स्टेडियम में देखने की अनुमति नहीं है। इसके कारणों में एक टीम के लिए सजा शामिल हो सकती है, जो अतीत में एक निश्चित कृत्य का दोषी पाया गया, स्टेडियम सुरक्षा मुद्दों, सार्वजनिक स्वास्थ्य संबंधी चिंताओं, या प्रतिद्वंद्वी समर्थकों के बीच संभावित खतरनाक झड़पों को रोकने के लिए। फुटबाल में यह फीफा के अनुशासनात्मक कोड के लेख 7, 12 और 24 द्वारा अनुमानित है।

क्राउडलेस गेम उत्तर अमेरिकी खेलों में होने वाली अनहोनी नहीं हैं। जब वे होते हैं, तो यह आमतौर पर टीमों या प्रशंसकों के नियंत्रण से परे घटनाओं का परिणाम होता है, जैसे कि मौसम से संबंधित चिंताएं, सार्वजनिक स्वास्थ्य संबंधी चिंताएं या खेल के लिए असंबंधित व्यापक नागरिक गड़बड़ी। उदाहरण के लिए, कोविड-19 महामारी ने 2020 के सभी मेजर लीग बेसबॉल सीज़न को बंद दरवाजों के पीछे से खेला, सिवाय कुछ गेम के जो आगामी सत्र के दौरान खेले गए थे।",176,खेल
पारी (खेल),"एक पारी अथवा पारियाँ किसी भी खेल प्रारूप में एक निश्चित खेल-लम्बाई का खण्ड है – मुख्यतः बेसबॉल और क्रिकेट में इस खेल-लम्बाई में एक टीम अपना स्कोर बढ़ाती है और अन्य टीम उसे रोकने का कार्य करती है।
अन्य खेलों में यह लम्बाई समय द्वारा निर्धारित की जाती है जिसमें दोनो टीमें एक दूसरे पर हावी होने की कोशिश करती हैं अर्थात गेंद अथवा समरूप वस्तु पर कब्ज़ा करते हुये रक्षात्मक और आक्रामक रूप से खेलती हैं। बेसबॉल और क्रिकेट में एक टीम बल्लेबाज़ी करती है और अन्य टीम उस समय क्षेत्ररक्षण का कार्य करती है जिसमें बल्लेबाजों को खेल से बाहर करने का कार्य करती रहती है। निर्धारित बल्लेबाज़ों को बाहर करने अथवा निश्चित गेंदों की संख्या पूरी होने के बाद दोनों टीमों का कार्य-स्थान बदल जाता है।",130,खेल
